date,Year,Month,windchill,year
2007-12-03,2007 겨울,12,-1.4,2007
2007-12-04,2007 겨울,12,-6.3,2007
2007-12-05,2007 겨울,12,-4.3,2007
2007-12-06,2007 겨울,12,-1.5,2007
2007-12-07,2007 겨울,12,-0.3,2007
2007-12-08,2007 겨울,12,-1.5,2007
2007-12-09,2007 겨울,12,-0.2,2007
2007-12-10,2007 겨울,12,-0.1,2007
2007-12-11,2007 겨울,12,4.1,2007
2007-12-12,2007 겨울,12,3.3,2007
2007-12-13,2007 겨울,12,-1.5,2007
2007-12-14,2007 겨울,12,-2.7,2007
2007-12-15,2007 겨울,12,-0.8,2007
2007-12-16,2007 겨울,12,-1.3,2007
2007-12-17,2007 겨울,12,1,2007
2007-12-18,2007 겨울,12,-0.7,2007
2007-12-19,2007 겨울,12,-0.6,2007
2007-12-20,2007 겨울,12,1.6,2007
2007-12-21,2007 겨울,12,1.1,2007
2007-12-22,2007 겨울,12,4.3,2007
2007-12-23,2007 겨울,12,1.8,2007
2007-12-24,2007 겨울,12,2,2007
2007-12-25,2007 겨울,12,4,2007
2007-12-26,2007 겨울,12,7,2007
2007-12-27,2007 겨울,12,5.3,2007
2007-12-28,2007 겨울,12,3.7,2007
2007-12-29,2007 겨울,12,-4.2,2007
2007-12-30,2007 겨울,12,-12,2007
2007-12-31,2007 겨울,12,-10.6,2007
2008-01-01,2007 겨울,1,-11.3,2008
2008-01-02,2007 겨울,1,-6.1,2008
2008-01-03,2007 겨울,1,-1.2,2008
2008-01-04,2007 겨울,1,-2.3,2008
2008-01-05,2007 겨울,1,0.5,2008
2008-01-06,2007 겨울,1,3,2008
2008-01-07,2007 겨울,1,1.9,2008
2008-01-08,2007 겨울,1,0.3,2008
2008-01-09,2007 겨울,1,-0.1,2008
2008-01-10,2007 겨울,1,-1.4,2008
2008-01-11,2007 겨울,1,-1.1,2008
2008-01-12,2007 겨울,1,-0.9,2008
2008-01-13,2007 겨울,1,-7.2,2008
2008-01-14,2007 겨울,1,-4.7,2008
2008-01-15,2007 겨울,1,-7.4,2008
2008-01-16,2007 겨울,1,-11.3,2008
2008-01-17,2007 겨울,1,-10.4,2008
2008-01-18,2007 겨울,1,-7,2008
2008-01-19,2007 겨울,1,-4.2,2008
2008-01-20,2007 겨울,1,0.3,2008
2008-01-21,2007 겨울,1,-1.9,2008
2008-01-22,2007 겨울,1,-1.7,2008
2008-01-23,2007 겨울,1,-6,2008
2008-01-24,2007 겨울,1,-12.6,2008
2008-01-25,2007 겨울,1,-8.8,2008
2008-01-26,2007 겨울,1,-4,2008
2008-01-27,2007 겨울,1,-2.5,2008
2008-01-28,2007 겨울,1,-2.3,2008
2008-01-29,2007 겨울,1,-2,2008
2008-01-30,2007 겨울,1,-5.9,2008
2008-01-31,2007 겨울,1,-8.1,2008
2008-02-01,2007 겨울,2,-5.8,2008
2008-02-02,2007 겨울,2,-2.7,2008
2008-02-03,2007 겨울,2,-2.5,2008
2008-02-04,2007 겨울,2,-5.9,2008
2008-02-05,2007 겨울,2,-6.3,2008
2008-02-06,2007 겨울,2,-6,2008
2008-02-07,2007 겨울,2,-7.3,2008
2008-02-08,2007 겨울,2,-5.2,2008
2008-02-09,2007 겨울,2,-4.5,2008
2008-02-10,2007 겨울,2,-3.3,2008
2008-02-11,2007 겨울,2,-2.8,2008
2008-02-12,2007 겨울,2,-11.7,2008
2008-02-13,2007 겨울,2,-9.7,2008
2008-02-14,2007 겨울,2,-4.6,2008
2008-02-15,2007 겨울,2,-7.4,2008
2008-02-16,2007 겨울,2,-7.1,2008
2008-02-17,2007 겨울,2,-4.8,2008
2008-02-18,2007 겨울,2,-3.6,2008
2008-02-19,2007 겨울,2,-1.9,2008
2008-02-20,2007 겨울,2,0.7,2008
2008-02-21,2007 겨울,2,2.4,2008
2008-02-22,2007 겨울,2,4.3,2008
2008-02-23,2007 겨울,2,-6.6,2008
2008-02-24,2007 겨울,2,-4.4,2008
2008-02-25,2007 겨울,2,-2.5,2008
2008-02-26,2007 겨울,2,-4.1,2008
2008-02-27,2007 겨울,2,-1.5,2008
2008-02-28,2007 겨울,2,1.1,2008
2008-02-29,2007 겨울,2,2.5,2008
2008-12-01,2008 겨울,12,6.3,2008
2008-12-02,2008 겨울,12,7.9,2008
2008-12-03,2008 겨울,12,5.8,2008
2008-12-04,2008 겨울,12,4,2008
2008-12-05,2008 겨울,12,-12.4,2008
2008-12-06,2008 겨울,12,-13.7,2008
2008-12-07,2008 겨울,12,-7,2008
2008-12-08,2008 겨울,12,3.4,2008
2008-12-09,2008 겨울,12,7.2,2008
2008-12-10,2008 겨울,12,9,2008
2008-12-11,2008 겨울,12,1.6,2008
2008-12-12,2008 겨울,12,4,2008
2008-12-13,2008 겨울,12,-0.4,2008
2008-12-14,2008 겨울,12,-3.9,2008
2008-12-15,2008 겨울,12,0.9,2008
2008-12-16,2008 겨울,12,2.3,2008
2008-12-17,2008 겨울,12,5.4,2008
2008-12-18,2008 겨울,12,-2.5,2008
2008-12-19,2008 겨울,12,-0.6,2008
2008-12-20,2008 겨울,12,-0.4,2008
2008-12-21,2008 겨울,12,-2.6,2008
2008-12-22,2008 겨울,12,-8.9,2008
2008-12-23,2008 겨울,12,-2.7,2008
2008-12-24,2008 겨울,12,0.1,2008
2008-12-25,2008 겨울,12,-5,2008
2008-12-26,2008 겨울,12,-9.5,2008
2008-12-27,2008 겨울,12,-4.7,2008
2008-12-28,2008 겨울,12,-0.7,2008
2008-12-29,2008 겨울,12,-1.2,2008
2008-12-30,2008 겨울,12,-7.3,2008
2008-12-31,2008 겨울,12,-9.9,2008
2009-01-01,2008 겨울,1,-9.3,2009
2009-01-02,2008 겨울,1,-4.5,2009
2009-01-03,2008 겨울,1,-2.9,2009
2009-01-04,2008 겨울,1,-1.2,2009
2009-01-05,2008 겨울,1,-3.4,2009
2009-01-06,2008 겨울,1,-3.8,2009
2009-01-07,2008 겨울,1,-2.2,2009
2009-01-08,2008 겨울,1,-2.4,2009
2009-01-09,2008 겨울,1,-6.7,2009
2009-01-10,2008 겨울,1,-12.1,2009
2009-01-11,2008 겨울,1,-11.8,2009
2009-01-12,2008 겨울,1,-13.4,2009
2009-01-13,2008 겨울,1,-8.5,2009
2009-01-14,2008 겨울,1,-10.6,2009
2009-01-15,2008 겨울,1,-9.7,2009
2009-01-16,2008 겨울,1,-5,2009
2009-01-17,2008 겨울,1,-4.3,2009
2009-01-18,2008 겨울,1,0.6,2009
2009-01-19,2008 겨울,1,-1.8,2009
2009-01-20,2008 겨울,1,0.6,2009
2009-01-21,2008 겨울,1,2.4,2009
2009-01-22,2008 겨울,1,1.9,2009
2009-01-23,2008 겨울,1,-14.5,2009
2009-01-24,2008 겨울,1,-11.8,2009
2009-01-25,2008 겨울,1,-7.7,2009
2009-01-26,2008 겨울,1,-5.6,2009
2009-01-27,2008 겨울,1,-4.3,2009
2009-01-28,2008 겨울,1,-0.3,2009
2009-01-29,2008 겨울,1,2.1,2009
2009-01-30,2008 겨울,1,3.7,2009
2009-01-31,2008 겨울,1,4.6,2009
2009-02-01,2008 겨울,2,3.8,2009
2009-02-02,2008 겨울,2,3.8,2009
2009-02-03,2008 겨울,2,4.9,2009
2009-02-04,2008 겨울,2,3.1,2009
2009-02-05,2008 겨울,2,3.1,2009
2009-02-06,2008 겨울,2,2.2,2009
2009-02-07,2008 겨울,2,1.5,2009
2009-02-08,2008 겨울,2,1.6,2009
2009-02-09,2008 겨울,2,3.2,2009
2009-02-10,2008 겨울,2,2.4,2009
2009-02-11,2008 겨울,2,4.3,2009
2009-02-12,2008 겨울,2,4.2,2009
2009-02-13,2008 겨울,2,9.3,2009
2009-02-14,2008 겨울,2,1.9,2009
2009-02-15,2008 겨울,2,-4.5,2009
2009-02-16,2008 겨울,2,-11,2009
2009-02-17,2008 겨울,2,-7.4,2009
2009-02-18,2008 겨울,2,-4.9,2009
2009-02-19,2008 겨울,2,-1.6,2009
2009-02-20,2008 겨울,2,-6.2,2009
2009-02-21,2008 겨울,2,-4.9,2009
2009-02-22,2008 겨울,2,1.8,2009
2009-02-23,2008 겨울,2,4.9,2009
2009-02-24,2008 겨울,2,6.8,2009
2009-02-25,2008 겨울,2,0.9,2009
2009-02-26,2008 겨울,2,-0.1,2009
2009-02-27,2008 겨울,2,2,2009
2009-02-28,2008 겨울,2,4.1,2009
2009-12-01,2009 겨울,12,5.5,2009
2009-12-02,2009 겨울,12,5.1,2009
2009-12-03,2009 겨울,12,3.5,2009
2009-12-04,2009 겨울,12,3,2009
2009-12-05,2009 겨울,12,-3.1,2009
2009-12-06,2009 겨울,12,-6.8,2009
2009-12-07,2009 겨울,12,-1.5,2009
2009-12-08,2009 겨울,12,-0.3,2009
2009-12-09,2009 겨울,12,3.6,2009
2009-12-10,2009 겨울,12,5.9,2009
2009-12-11,2009 겨울,12,6.7,2009
2009-12-12,2009 겨울,12,3.6,2009
2009-12-13,2009 겨울,12,0.2,2009
2009-12-14,2009 겨울,12,-3.2,2009
2009-12-15,2009 겨울,12,-7.8,2009
2009-12-16,2009 겨울,12,-10.1,2009
2009-12-17,2009 겨울,12,-11.7,2009
2009-12-18,2009 겨울,12,-14.4,2009
2009-12-19,2009 겨울,12,-12.9,2009
2009-12-20,2009 겨울,12,-8.2,2009
2009-12-21,2009 겨울,12,-5.7,2009
2009-12-22,2009 겨울,12,1,2009
2009-12-23,2009 겨울,12,3.7,2009
2009-12-24,2009 겨울,12,1.4,2009
2009-12-25,2009 겨울,12,-1.3,2009
2009-12-26,2009 겨울,12,-12.5,2009
2009-12-27,2009 겨울,12,-10.4,2009
2009-12-28,2009 겨울,12,-11.8,2009
2009-12-29,2009 겨울,12,-9.5,2009
2009-12-30,2009 겨울,12,-7.5,2009
2009-12-31,2009 겨울,12,-16.3,2009
2010-01-01,2009 겨울,1,-10.7,2010
2010-01-02,2009 겨울,1,-6.6,2010
2010-01-03,2009 겨울,1,-10.5,2010
2010-01-04,2009 겨울,1,-9.7,2010
2010-01-05,2009 겨울,1,-14,2010
2010-01-06,2009 겨울,1,-14.2,2010
2010-01-07,2009 겨울,1,-12.6,2010
2010-01-08,2009 겨울,1,-10.4,2010
2010-01-09,2009 겨울,1,-7.1,2010
2010-01-10,2009 겨울,1,-5.2,2010
2010-01-11,2009 겨울,1,-7.5,2010
2010-01-12,2009 겨울,1,-14.6,2010
2010-01-13,2009 겨울,1,-18.8,2010
2010-01-14,2009 겨울,1,-12.7,2010
2010-01-15,2009 겨울,1,-7.9,2010
2010-01-16,2009 겨울,1,-9.2,2010
2010-01-17,2009 겨울,1,-5.5,2010
2010-01-18,2009 겨울,1,-2.5,2010
2010-01-19,2009 겨울,1,0.8,2010
2010-01-20,2009 겨울,1,5.3,2010
2010-01-21,2009 겨울,1,-7.8,2010
2010-01-22,2009 겨울,1,-11.6,2010
2010-01-23,2009 겨울,1,-8.1,2010
2010-01-24,2009 겨울,1,-2.7,2010
2010-01-25,2009 겨울,1,-5.8,2010
2010-01-26,2009 겨울,1,-6.6,2010
2010-01-27,2009 겨울,1,-2.9,2010
2010-01-28,2009 겨울,1,-3.2,2010
2010-01-29,2009 겨울,1,-5.4,2010
2010-01-30,2009 겨울,1,-0.1,2010
2010-01-31,2009 겨울,1,0.8,2010
2010-02-01,2009 겨울,2,-1.2,2010
2010-02-02,2009 겨울,2,-10.3,2010
2010-02-03,2009 겨울,2,-13.2,2010
2010-02-04,2009 겨울,2,-8.1,2010
2010-02-05,2009 겨울,2,-9.1,2010
2010-02-06,2009 겨울,2,-8,2010
2010-02-07,2009 겨울,2,-1.6,2010
2010-02-08,2009 겨울,2,3.2,2010
2010-02-09,2009 겨울,2,3.1,2010
2010-02-10,2009 겨울,2,2.7,2010
2010-02-11,2009 겨울,2,-2.1,2010
2010-02-12,2009 겨울,2,-2.4,2010
2010-02-13,2009 겨울,2,-5.5,2010
2010-02-14,2009 겨울,2,-3.7,2010
2010-02-15,2009 겨울,2,-5.8,2010
2010-02-16,2009 겨울,2,-8.2,2010
2010-02-17,2009 겨울,2,-5.6,2010
2010-02-18,2009 겨울,2,-6,2010
2010-02-19,2009 겨울,2,-3.7,2010
2010-02-20,2009 겨울,2,1.7,2010
2010-02-21,2009 겨울,2,3.1,2010
2010-02-22,2009 겨울,2,5.3,2010
2010-02-23,2009 겨울,2,6.8,2010
2010-02-24,2009 겨울,2,11.3,2010
2010-02-25,2009 겨울,2,12.2,2010
2010-02-26,2009 겨울,2,11.6,2010
2010-02-27,2009 겨울,2,7.6,2010
2010-02-28,2009 겨울,2,5.5,2010
2010-12-01,2010 겨울,12,6.2,2010
2010-12-02,2010 겨울,12,8.1,2010
2010-12-03,2010 겨울,12,-3.4,2010
2010-12-04,2010 겨울,12,-1.4,2010
2010-12-05,2010 겨울,12,6.9,2010
2010-12-06,2010 겨울,12,1.4,2010
2010-12-07,2010 겨울,12,-3.3,2010
2010-12-08,2010 겨울,12,-1.3,2010
2010-12-09,2010 겨울,12,-4.2,2010
2010-12-10,2010 겨울,12,-1.1,2010
2010-12-11,2010 겨울,12,-6.7,2010
2010-12-12,2010 겨울,12,-5.5,2010
2010-12-13,2010 겨울,12,2,2010
2010-12-14,2010 겨울,12,-7.8,2010
2010-12-15,2010 겨울,12,-16.3,2010
2010-12-16,2010 겨울,12,-11.1,2010
2010-12-17,2010 겨울,12,-5.7,2010
2010-12-18,2010 겨울,12,-2.8,2010
2010-12-19,2010 겨울,12,2.6,2010
2010-12-20,2010 겨울,12,3.3,2010
2010-12-21,2010 겨울,12,3.7,2010
2010-12-22,2010 겨울,12,3.1,2010
2010-12-23,2010 겨울,12,-4.7,2010
2010-12-24,2010 겨울,12,-18.7,2010
2010-12-25,2010 겨울,12,-17.6,2010
2010-12-26,2010 겨울,12,-14,2010
2010-12-27,2010 겨울,12,-8.8,2010
2010-12-28,2010 겨울,12,-5.1,2010
2010-12-29,2010 겨울,12,-8.9,2010
2010-12-30,2010 겨울,12,-10.7,2010
2010-12-31,2010 겨울,12,-13.2,2010
2011-01-01,2010 겨울,1,-9.3,2011
2011-01-02,2010 겨울,1,-7.4,2011
2011-01-03,2010 겨울,1,-6.5,2011
2011-01-04,2010 겨울,1,-6.6,2011
2011-01-05,2010 겨울,1,-7.7,2011
2011-01-06,2010 겨울,1,-11.8,2011
2011-01-07,2010 겨울,1,-9.9,2011
2011-01-08,2010 겨울,1,-6.9,2011
2011-01-09,2010 겨울,1,-11.4,2011
2011-01-10,2010 겨울,1,-11.9,2011
2011-01-11,2010 겨울,1,-8.4,2011
2011-01-12,2010 겨울,1,-13.1,2011
2011-01-13,2010 겨울,1,-8.9,2011
2011-01-14,2010 겨울,1,-7.6,2011
2011-01-15,2010 겨울,1,-18.5,2011
2011-01-16,2010 겨울,1,-20.8,2011
2011-01-17,2010 겨울,1,-13.6,2011
2011-01-18,2010 겨울,1,-9.9,2011
2011-01-19,2010 겨울,1,-9.9,2011
2011-01-20,2010 겨울,1,-11.8,2011
2011-01-21,2010 겨울,1,-10.4,2011
2011-01-22,2010 겨울,1,-7.4,2011
2011-01-23,2010 겨울,1,-7.5,2011
2011-01-24,2010 겨울,1,-13,2011
2011-01-25,2010 겨울,1,-12.2,2011
2011-01-26,2010 겨울,1,-12.9,2011
2011-01-27,2010 겨울,1,-13.7,2011
2011-01-28,2010 겨울,1,-11.3,2011
2011-01-29,2010 겨울,1,-13.8,2011
2011-01-30,2010 겨울,1,-15.7,2011
2011-01-31,2010 겨울,1,-9.3,2011
2011-02-01,2010 겨울,2,-2,2011
2011-02-02,2010 겨울,2,0,2011
2011-02-03,2010 겨울,2,0.6,2011
2011-02-04,2010 겨울,2,-0.4,2011
2011-02-05,2010 겨울,2,-0.3,2011
2011-02-06,2010 겨울,2,-1.1,2011
2011-02-07,2010 겨울,2,-1.4,2011
2011-02-08,2010 겨울,2,1.3,2011
2011-02-09,2010 겨울,2,-4.4,2011
2011-02-10,2010 겨울,2,-4.8,2011
2011-02-11,2010 겨울,2,-6.2,2011
2011-02-12,2010 겨울,2,-10.4,2011
2011-02-13,2010 겨울,2,-8.1,2011
2011-02-14,2010 겨울,2,-5.7,2011
2011-02-15,2010 겨울,2,-4.2,2011
2011-02-16,2010 겨울,2,-2.2,2011
2011-02-17,2010 겨울,2,-1.3,2011
2011-02-18,2010 겨울,2,-0.3,2011
2011-02-19,2010 겨울,2,-0.5,2011
2011-02-20,2010 겨울,2,3.6,2011
2011-02-21,2010 겨울,2,4.3,2011
2011-02-22,2010 겨울,2,5.1,2011
2011-02-23,2010 겨울,2,4.2,2011
2011-02-24,2010 겨울,2,5,2011
2011-02-25,2010 겨울,2,-0.5,2011
2011-02-26,2010 겨울,2,3.3,2011
2011-02-27,2010 겨울,2,1.1,2011
2011-02-28,2010 겨울,2,-0.7,2011
2011-12-01,2011 겨울,12,3.4,2011
2011-12-02,2011 겨울,12,2.7,2011
2011-12-03,2011 겨울,12,3.8,2011
2011-12-04,2011 겨울,12,0.9,2011
2011-12-05,2011 겨울,12,-0.6,2011
2011-12-06,2011 겨울,12,2.3,2011
2011-12-07,2011 겨울,12,2.2,2011
2011-12-08,2011 겨울,12,-2.8,2011
2011-12-09,2011 겨울,12,-5.8,2011
2011-12-10,2011 겨울,12,-4.1,2011
2011-12-11,2011 겨울,12,1,2011
2011-12-12,2011 겨울,12,2.3,2011
2011-12-13,2011 겨울,12,0.2,2011
2011-12-14,2011 겨울,12,0.7,2011
2011-12-15,2011 겨울,12,-8,2011
2011-12-16,2011 겨울,12,-11.7,2011
2011-12-17,2011 겨울,12,-8,2011
2011-12-18,2011 겨울,12,-4.3,2011
2011-12-19,2011 겨울,12,-4.5,2011
2011-12-20,2011 겨울,12,-2.2,2011
2011-12-21,2011 겨울,12,-0.7,2011
2011-12-22,2011 겨울,12,-10,2011
2011-12-23,2011 겨울,12,-8.7,2011
2011-12-24,2011 겨울,12,-9.1,2011
2011-12-25,2011 겨울,12,-12.2,2011
2011-12-26,2011 겨울,12,-11.3,2011
2011-12-27,2011 겨울,12,-6.6,2011
2011-12-28,2011 겨울,12,-2.5,2011
2011-12-29,2011 겨울,12,-4,2011
2011-12-30,2011 겨울,12,-4.7,2011
2011-12-31,2011 겨울,12,-3.6,2011
2012-01-01,2011 겨울,1,-5.5,2012
2012-01-02,2011 겨울,1,-7.9,2012
2012-01-03,2011 겨울,1,-7.3,2012
2012-01-04,2011 겨울,1,-11.6,2012
2012-01-05,2011 겨울,1,-7.4,2012
2012-01-06,2011 겨울,1,-5.3,2012
2012-01-07,2011 겨울,1,-5.4,2012
2012-01-08,2011 겨울,1,-4,2012
2012-01-09,2011 겨울,1,-2,2012
2012-01-10,2011 겨울,1,-5.2,2012
2012-01-11,2011 겨울,1,-9.9,2012
2012-01-12,2011 겨울,1,-8.1,2012
2012-01-13,2011 겨울,1,-3.2,2012
2012-01-14,2011 겨울,1,-3.5,2012
2012-01-15,2011 겨울,1,-5.2,2012
2012-01-16,2011 겨울,1,-0.4,2012
2012-01-17,2011 겨울,1,1.7,2012
2012-01-18,2011 겨울,1,-0.1,2012
2012-01-19,2011 겨울,1,3,2012
2012-01-20,2011 겨울,1,3.2,2012
2012-01-21,2011 겨울,1,0.8,2012
2012-01-22,2011 겨울,1,-12.3,2012
2012-01-23,2011 겨울,1,-14.8,2012
2012-01-24,2011 겨울,1,-11,2012
2012-01-25,2011 겨울,1,-12.2,2012
2012-01-26,2011 겨울,1,-6.7,2012
2012-01-27,2011 겨울,1,-3.6,2012
2012-01-28,2011 겨울,1,-4.2,2012
2012-01-29,2011 겨울,1,-5.7,2012
2012-01-30,2011 겨울,1,-9.2,2012
2012-01-31,2011 겨울,1,-8.2,2012
2012-02-01,2011 겨울,2,-18.2,2012
2012-02-02,2011 겨울,2,-19.9,2012
2012-02-03,2011 겨울,2,-13,2012
2012-02-04,2011 겨울,2,-5.2,2012
2012-02-05,2011 겨울,2,-2,2012
2012-02-06,2011 겨울,2,-1.2,2012
2012-02-07,2011 겨울,2,-14,2012
2012-02-08,2011 겨울,2,-13.1,2012
2012-02-09,2011 겨울,2,-7.3,2012
2012-02-10,2011 겨울,2,-5.8,2012
2012-02-11,2011 겨울,2,-7.2,2012
2012-02-12,2011 겨울,2,-1.8,2012
2012-02-13,2011 겨울,2,1.6,2012
2012-02-14,2011 겨울,2,1.5,2012
2012-02-15,2011 겨울,2,-4.7,2012
2012-02-16,2011 겨울,2,-6.2,2012
2012-02-17,2011 겨울,2,-11.5,2012
2012-02-18,2011 겨울,2,-11.4,2012
2012-02-19,2011 겨울,2,-7.4,2012
2012-02-20,2011 겨울,2,-3.1,2012
2012-02-21,2011 겨울,2,0.6,2012
2012-02-22,2011 겨울,2,3.5,2012
2012-02-23,2011 겨울,2,2.7,2012
2012-02-24,2011 겨울,2,2.1,2012
2012-02-25,2011 겨울,2,-1.8,2012
2012-02-26,2011 겨울,2,-5.1,2012
2012-02-27,2011 겨울,2,-3.1,2012
2012-02-28,2011 겨울,2,0.2,2012
2012-02-29,2011 겨울,2,3.9,2012
2012-12-01,2012 겨울,12,-2.5,2012
2012-12-02,2012 겨울,12,1.1,2012
2012-12-03,2012 겨울,12,-0.7,2012
2012-12-04,2012 겨울,12,-7.1,2012
2012-12-05,2012 겨울,12,-7.2,2012
2012-12-06,2012 겨울,12,-9.4,2012
2012-12-07,2012 겨울,12,-9.5,2012
2012-12-08,2012 겨울,12,-12,2012
2012-12-09,2012 겨울,12,-14.9,2012
2012-12-10,2012 겨울,12,-10.9,2012
2012-12-11,2012 겨울,12,-9.7,2012
2012-12-12,2012 겨울,12,-6.8,2012
2012-12-13,2012 겨울,12,-5.1,2012
2012-12-14,2012 겨울,12,-1.1,2012
2012-12-15,2012 겨울,12,3.4,2012
2012-12-16,2012 겨울,12,0.1,2012
2012-12-17,2012 겨울,12,-3.2,2012
2012-12-18,2012 겨울,12,-11.3,2012
2012-12-19,2012 겨울,12,-10.2,2012
2012-12-20,2012 겨울,12,-6.4,2012
2012-12-21,2012 겨울,12,-3,2012
2012-12-22,2012 겨울,12,-6.1,2012
2012-12-23,2012 겨울,12,-14.4,2012
2012-12-24,2012 겨울,12,-12.4,2012
2012-12-25,2012 겨울,12,-12.8,2012
2012-12-26,2012 겨울,12,-14.9,2012
2012-12-27,2012 겨울,12,-8.2,2012
2012-12-28,2012 겨울,12,-2.6,2012
2012-12-29,2012 겨울,12,-2.1,2012
2012-12-30,2012 겨울,12,-12.4,2012
2012-12-31,2012 겨울,12,-11.7,2012
2013-01-01,2012 겨울,1,-8.9,2013
2013-01-02,2012 겨울,1,-16.6,2013
2013-01-03,2012 겨울,1,-18.7,2013
2013-01-04,2012 겨울,1,-13.5,2013
2013-01-05,2012 겨울,1,-10.4,2013
2013-01-06,2012 겨울,1,-8.2,2013
2013-01-07,2012 겨울,1,-7.4,2013
2013-01-08,2012 겨울,1,-6.7,2013
2013-01-09,2012 겨울,1,-13.1,2013
2013-01-10,2012 겨울,1,-11.9,2013
2013-01-11,2012 겨울,1,-6.4,2013
2013-01-12,2012 겨울,1,-2.4,2013
2013-01-13,2012 겨울,1,-2.1,2013
2013-01-14,2012 겨울,1,-3.8,2013
2013-01-15,2012 겨울,1,-4.5,2013
2013-01-16,2012 겨울,1,-4.9,2013
2013-01-17,2012 겨울,1,-9.6,2013
2013-01-18,2012 겨울,1,-7,2013
2013-01-19,2012 겨울,1,-1.4,2013
2013-01-20,2012 겨울,1,-1.3,2013
2013-01-21,2012 겨울,1,-1,2013
2013-01-22,2012 겨울,1,2.3,2013
2013-01-23,2012 겨울,1,-0.6,2013
2013-01-24,2012 겨울,1,-4.1,2013
2013-01-25,2012 겨울,1,-14.9,2013
2013-01-26,2012 겨울,1,-14.7,2013
2013-01-27,2012 겨울,1,-11,2013
2013-01-28,2012 겨울,1,-6,2013
2013-01-29,2012 겨울,1,-0.6,2013
2013-01-30,2012 겨울,1,4.1,2013
2013-01-31,2012 겨울,1,5.8,2013
2013-02-01,2012 겨울,2,5.8,2013
2013-02-02,2012 겨울,2,-4.4,2013
2013-02-03,2012 겨울,2,-6.8,2013
2013-02-04,2012 겨울,2,-3.3,2013
2013-02-05,2012 겨울,2,-3.2,2013
2013-02-06,2012 겨울,2,-4.9,2013
2013-02-07,2012 겨울,2,-17.1,2013
2013-02-08,2012 겨울,2,-16.1,2013
2013-02-09,2012 겨울,2,-9.8,2013
2013-02-10,2012 겨울,2,-6.5,2013
2013-02-11,2012 겨울,2,-9.1,2013
2013-02-12,2012 겨울,2,-6.4,2013
2013-02-13,2012 겨울,2,-3.4,2013
2013-02-14,2012 겨울,2,-1.1,2013
2013-02-15,2012 겨울,2,-4.2,2013
2013-02-16,2012 겨울,2,-5.3,2013
2013-02-17,2012 겨울,2,-0.3,2013
2013-02-18,2012 겨울,2,-2.1,2013
2013-02-19,2012 겨울,2,-6.6,2013
2013-02-20,2012 겨울,2,-8.6,2013
2013-02-21,2012 겨울,2,-4.2,2013
2013-02-22,2012 겨울,2,-1.9,2013
2013-02-23,2012 겨울,2,-4.6,2013
2013-02-24,2012 겨울,2,-0.4,2013
2013-02-25,2012 겨울,2,1.9,2013
2013-02-26,2012 겨울,2,2.7,2013
2013-02-27,2012 겨울,2,1.3,2013
