date,Year,Month,windchill,year
2013-02-28,2012 겨울,2,4.5,2013
2013-12-01,2013 겨울,12,3.4,2013
2013-12-02,2013 겨울,12,2.5,2013
2013-12-03,2013 겨울,12,6.2,2013
2013-12-04,2013 겨울,12,4.5,2013
2013-12-05,2013 겨울,12,4.4,2013
2013-12-06,2013 겨울,12,0.6,2013
2013-12-07,2013 겨울,12,5.4,2013
2013-12-08,2013 겨울,12,2,2013
2013-12-09,2013 겨울,12,1.8,2013
2013-12-10,2013 겨울,12,-2.5,2013
2013-12-11,2013 겨울,12,-5.1,2013
2013-12-12,2013 겨울,12,-6.1,2013
2013-12-13,2013 겨울,12,-10.1,2013
2013-12-14,2013 겨울,12,-6.3,2013
2013-12-15,2013 겨울,12,-6.3,2013
2013-12-16,2013 겨울,12,-5.7,2013
2013-12-17,2013 겨울,12,-1.9,2013
2013-12-18,2013 겨울,12,0.8,2013
2013-12-19,2013 겨울,12,-7.5,2013
2013-12-20,2013 겨울,12,-7.7,2013
2013-12-21,2013 겨울,12,-4.9,2013
2013-12-22,2013 겨울,12,-4.4,2013
2013-12-23,2013 겨울,12,-3.1,2013
2013-12-24,2013 겨울,12,-3.3,2013
2013-12-25,2013 겨울,12,-2.5,2013
2013-12-26,2013 겨울,12,-2.6,2013
2013-12-27,2013 겨울,12,-11.1,2013
2013-12-28,2013 겨울,12,-9.3,2013
2013-12-29,2013 겨울,12,-5.2,2013
2013-12-30,2013 겨울,12,-0.2,2013
2013-12-31,2013 겨울,12,1.6,2013
2014-01-01,2013 겨울,1,1.5,2014
2014-01-02,2013 겨울,1,0.3,2014
2014-01-03,2013 겨울,1,0.2,2014
2014-01-04,2013 겨울,1,-2.3,2014
2014-01-05,2013 겨울,1,-2.7,2014
2014-01-06,2013 겨울,1,-0.7,2014
2014-01-07,2013 겨울,1,1.6,2014
2014-01-08,2013 겨울,1,-1.7,2014
2014-01-09,2013 겨울,1,-12.2,2014
2014-01-10,2013 겨울,1,-7.4,2014
2014-01-11,2013 겨울,1,-3.8,2014
2014-01-12,2013 겨울,1,-5.3,2014
2014-01-13,2013 겨울,1,-10.5,2014
2014-01-14,2013 겨울,1,-7,2014
2014-01-15,2013 겨울,1,-4.8,2014
2014-01-16,2013 겨울,1,-2,2014
2014-01-17,2013 겨울,1,-1.6,2014
2014-01-18,2013 겨울,1,-4.8,2014
2014-01-19,2013 겨울,1,-4.3,2014
2014-01-20,2013 겨울,1,-4.7,2014
2014-01-21,2013 겨울,1,-8.5,2014
2014-01-22,2013 겨울,1,-6.2,2014
2014-01-23,2013 겨울,1,-3.1,2014
2014-01-24,2013 겨울,1,0.2,2014
2014-01-25,2013 겨울,1,3,2014
2014-01-26,2013 겨울,1,-5,2014
2014-01-27,2013 겨울,1,-2.7,2014
2014-01-28,2013 겨울,1,-0.4,2014
2014-01-29,2013 겨울,1,-0.6,2014
2014-01-30,2013 겨울,1,2.4,2014
2014-01-31,2013 겨울,1,-1.2,2014
2014-02-01,2013 겨울,2,2.3,2014
2014-02-02,2013 겨울,2,3.9,2014
2014-02-03,2013 겨울,2,-7.2,2014
2014-02-04,2013 겨울,2,-12.1,2014
2014-02-05,2013 겨울,2,-7.8,2014
2014-02-06,2013 겨울,2,-3.1,2014
2014-02-07,2013 겨울,2,-1.5,2014
2014-02-08,2013 겨울,2,-3.4,2014
2014-02-09,2013 겨울,2,-4.4,2014
2014-02-10,2013 겨울,2,-2.5,2014
2014-02-11,2013 겨울,2,-3,2014
2014-02-12,2013 겨울,2,-1.1,2014
2014-02-13,2013 겨울,2,-0.1,2014
2014-02-14,2013 겨울,2,0.3,2014
2014-02-15,2013 겨울,2,0.4,2014
2014-02-16,2013 겨울,2,1.6,2014
2014-02-17,2013 겨울,2,3.1,2014
2014-02-18,2013 겨울,2,-0.3,2014
2014-02-19,2013 겨울,2,-0.4,2014
2014-02-20,2013 겨울,2,-1,2014
2014-02-21,2013 겨울,2,-1.4,2014
2014-02-22,2013 겨울,2,1,2014
2014-02-23,2013 겨울,2,1.7,2014
2014-02-24,2013 겨울,2,2.6,2014
2014-02-25,2013 겨울,2,4.5,2014
2014-02-26,2013 겨울,2,7.3,2014
2014-02-27,2013 겨울,2,7,2014
2014-02-28,2013 겨울,2,5.1,2014
2014-12-01,2014 겨울,12,-4.8,2014
2014-12-02,2014 겨울,12,-11.1,2014
2014-12-03,2014 겨울,12,-5.4,2014
2014-12-04,2014 겨울,12,-7.5,2014
2014-12-05,2014 겨울,12,-11.2,2014
2014-12-06,2014 겨울,12,-9,2014
2014-12-07,2014 겨울,12,-5.4,2014
2014-12-08,2014 겨울,12,-3.6,2014
2014-12-09,2014 겨울,12,-4,2014
2014-12-10,2014 겨울,12,-0.7,2014
2014-12-11,2014 겨울,12,-4.2,2014
2014-12-12,2014 겨울,12,-6,2014
2014-12-13,2014 겨울,12,-8.6,2014
2014-12-14,2014 겨울,12,-5.6,2014
2014-12-15,2014 겨울,12,-3.1,2014
2014-12-16,2014 겨울,12,-9.2,2014
2014-12-17,2014 겨울,12,-15.3,2014
2014-12-18,2014 겨울,12,-11.9,2014
2014-12-19,2014 겨울,12,-8.5,2014
2014-12-20,2014 겨울,12,-5.1,2014
2014-12-21,2014 겨울,12,-9.2,2014
2014-12-22,2014 겨울,12,-7.6,2014
2014-12-23,2014 겨울,12,-4.9,2014
2014-12-24,2014 겨울,12,0,2014
2014-12-25,2014 겨울,12,-5,2014
2014-12-26,2014 겨울,12,-5.3,2014
2014-12-27,2014 겨울,12,-3.5,2014
2014-12-28,2014 겨울,12,-3.2,2014
2014-12-29,2014 겨울,12,0.6,2014
2014-12-30,2014 겨울,12,0.3,2014
2014-12-31,2014 겨울,12,-4.8,2014
2015-01-01,2014 겨울,1,-13.7,2015
2015-01-02,2014 겨울,1,-10.2,2015
2015-01-03,2014 겨울,1,-5.4,2015
2015-01-04,2014 겨울,1,1,2015
2015-01-05,2014 겨울,1,1.2,2015
2015-01-06,2014 겨울,1,-6.5,2015
2015-01-07,2014 겨울,1,-9,2015
2015-01-08,2014 겨울,1,-8.1,2015
2015-01-09,2014 겨울,1,-3.8,2015
2015-01-10,2014 겨울,1,-2.7,2015
2015-01-11,2014 겨울,1,-3.2,2015
2015-01-12,2014 겨울,1,-4.5,2015
2015-01-13,2014 겨울,1,-2,2015
2015-01-14,2014 겨울,1,1.5,2015
2015-01-15,2014 겨울,1,1.5,2015
2015-01-16,2014 겨울,1,-2.2,2015
2015-01-17,2014 겨울,1,-8.1,2015
2015-01-18,2014 겨울,1,-4.2,2015
2015-01-19,2014 겨울,1,-2.6,2015
2015-01-20,2014 겨울,1,-3.2,2015
2015-01-21,2014 겨울,1,0.8,2015
2015-01-22,2014 겨울,1,2.6,2015
2015-01-23,2014 겨울,1,-1.2,2015
2015-01-24,2014 겨울,1,2.5,2015
2015-01-25,2014 겨울,1,0,2015
2015-01-26,2014 겨울,1,1.9,2015
2015-01-27,2014 겨울,1,-7.2,2015
2015-01-28,2014 겨울,1,-7.1,2015
2015-01-29,2014 겨울,1,-3.7,2015
2015-01-30,2014 겨울,1,-7,2015
2015-01-31,2014 겨울,1,-7.9,2015
2015-02-01,2014 겨울,2,-4.8,2015
2015-02-02,2014 겨울,2,-1.7,2015
2015-02-03,2014 겨울,2,-1.2,2015
2015-02-04,2014 겨울,2,-1,2015
2015-02-05,2014 겨울,2,-2.8,2015
2015-02-06,2014 겨울,2,-1.7,2015
2015-02-07,2014 겨울,2,-0.3,2015
2015-02-08,2014 겨울,2,-15.7,2015
2015-02-09,2014 겨울,2,-9.7,2015
2015-02-10,2014 겨울,2,-0.7,2015
2015-02-11,2014 겨울,2,0.9,2015
2015-02-12,2014 겨울,2,-6.1,2015
2015-02-13,2014 겨울,2,-5.2,2015
2015-02-14,2014 겨울,2,0,2015
2015-02-15,2014 겨울,2,5.9,2015
2015-02-16,2014 겨울,2,3.1,2015
2015-02-17,2014 겨울,2,-0.7,2015
2015-02-18,2014 겨울,2,-1.7,2015
2015-02-19,2014 겨울,2,1.1,2015
2015-02-20,2014 겨울,2,3.2,2015
2015-02-21,2014 겨울,2,3.5,2015
2015-02-22,2014 겨울,2,1.2,2015
2015-02-23,2014 겨울,2,-1.9,2015
2015-02-24,2014 겨울,2,0.2,2015
2015-02-25,2014 겨울,2,3.2,2015
2015-02-26,2014 겨울,2,-2,2015
2015-02-27,2014 겨울,2,-4.6,2015
2015-02-28,2014 겨울,2,0.5,2015
2015-12-01,2015 겨울,12,2.4,2015
2015-12-02,2015 겨울,12,4.1,2015
2015-12-03,2015 겨울,12,-4.1,2015
2015-12-04,2015 겨울,12,-3.7,2015
2015-12-05,2015 겨울,12,1.1,2015
2015-12-06,2015 겨울,12,0.7,2015
2015-12-07,2015 겨울,12,0.6,2015
2015-12-08,2015 겨울,12,2.7,2015
2015-12-09,2015 겨울,12,3,2015
2015-12-10,2015 겨울,12,6.9,2015
2015-12-11,2015 겨울,12,4.8,2015
2015-12-12,2015 겨울,12,3.4,2015
2015-12-13,2015 겨울,12,4.7,2015
2015-12-14,2015 겨울,12,3.3,2015
2015-12-15,2015 겨울,12,3,2015
2015-12-16,2015 겨울,12,-4.2,2015
2015-12-17,2015 겨울,12,-8.1,2015
2015-12-18,2015 겨울,12,-6,2015
2015-12-19,2015 겨울,12,-1.9,2015
2015-12-20,2015 겨울,12,-0.1,2015
2015-12-21,2015 겨울,12,0.4,2015
2015-12-22,2015 겨울,12,0.5,2015
2015-12-23,2015 겨울,12,5,2015
2015-12-24,2015 겨울,12,0,2015
2015-12-25,2015 겨울,12,-2.8,2015
2015-12-26,2015 겨울,12,-1.2,2015
2015-12-27,2015 겨울,12,-9.3,2015
2015-12-28,2015 겨울,12,-8.8,2015
2015-12-29,2015 겨울,12,-4.9,2015
2015-12-30,2015 겨울,12,-2.4,2015
2015-12-31,2015 겨울,12,-0.3,2015
2016-01-01,2015 겨울,1,-0.5,2016
2016-01-02,2015 겨울,1,4.5,2016
2016-01-03,2015 겨울,1,5.8,2016
2016-01-04,2015 겨울,1,-0.2,2016
2016-01-05,2015 겨울,1,-5.4,2016
2016-01-06,2015 겨울,1,-3.5,2016
2016-01-07,2015 겨울,1,-5.9,2016
2016-01-08,2015 겨울,1,-5.4,2016
2016-01-09,2015 겨울,1,-4.1,2016
2016-01-10,2015 겨울,1,-1.7,2016
2016-01-11,2015 겨울,1,-6.9,2016
2016-01-12,2015 겨울,1,-8.2,2016
2016-01-13,2015 겨울,1,-6.9,2016
2016-01-14,2015 겨울,1,-5.7,2016
2016-01-15,2015 겨울,1,-2.1,2016
2016-01-16,2015 겨울,1,-3.3,2016
2016-01-17,2015 겨울,1,-0.5,2016
2016-01-18,2015 겨울,1,-10.5,2016
2016-01-19,2015 겨울,1,-20.2,2016
2016-01-20,2015 겨울,1,-13.2,2016
2016-01-21,2015 겨울,1,-9.2,2016
2016-01-22,2015 겨울,1,-11.4,2016
2016-01-23,2015 겨울,1,-16.7,2016
2016-01-24,2015 겨울,1,-20.7,2016
2016-01-25,2015 겨울,1,-12.7,2016
2016-01-26,2015 겨울,1,-6.5,2016
2016-01-27,2015 겨울,1,-2.5,2016
2016-01-28,2015 겨울,1,-2.1,2016
2016-01-29,2015 겨울,1,0,2016
2016-01-30,2015 겨울,1,-1,2016
2016-01-31,2015 겨울,1,-7.4,2016
2016-02-01,2015 겨울,2,-10,2016
2016-02-02,2015 겨울,2,-8.5,2016
2016-02-03,2015 겨울,2,-4.5,2016
2016-02-04,2015 겨울,2,-2.5,2016
2016-02-05,2015 겨울,2,-5,2016
2016-02-06,2015 겨울,2,-6.2,2016
2016-02-07,2015 겨울,2,-5.4,2016
2016-02-08,2015 겨울,2,-1.4,2016
2016-02-09,2015 겨울,2,-2.1,2016
2016-02-10,2015 겨울,2,1.4,2016
2016-02-11,2015 겨울,2,5.4,2016
2016-02-12,2015 겨울,2,6.8,2016
2016-02-13,2015 겨울,2,10.4,2016
2016-02-14,2015 겨울,2,-6.1,2016
2016-02-15,2015 겨울,2,-11.2,2016
2016-02-16,2015 겨울,2,-5.5,2016
2016-02-17,2015 겨울,2,-2.1,2016
2016-02-18,2015 겨울,2,1.5,2016
2016-02-19,2015 겨울,2,1.5,2016
2016-02-20,2015 겨울,2,-0.6,2016
2016-02-21,2015 겨울,2,-3.4,2016
2016-02-22,2015 겨울,2,-0.9,2016
2016-02-23,2015 겨울,2,-1.7,2016
2016-02-24,2015 겨울,2,-6.3,2016
2016-02-25,2015 겨울,2,-2.6,2016
2016-02-26,2015 겨울,2,0.4,2016
2016-02-27,2015 겨울,2,1.7,2016
2016-02-28,2015 겨울,2,-0.7,2016
2016-02-29,2015 겨울,2,-7.9,2016
2016-12-01,2016 겨울,12,2.2,2016
2016-12-02,2016 겨울,12,0.3,2016
2016-12-03,2016 겨울,12,3.9,2016
2016-12-04,2016 겨울,12,4.9,2016
2016-12-05,2016 겨울,12,4.6,2016
2016-12-06,2016 겨울,12,-3.6,2016
2016-12-07,2016 겨울,12,-0.2,2016
2016-12-08,2016 겨울,12,0.7,2016
2016-12-09,2016 겨울,12,-0.4,2016
2016-12-10,2016 겨울,12,-3.1,2016
2016-12-11,2016 겨울,12,-1.5,2016
2016-12-12,2016 겨울,12,0,2016
2016-12-13,2016 겨울,12,2.5,2016
2016-12-14,2016 겨울,12,-4.4,2016
2016-12-15,2016 겨울,12,-8.6,2016
2016-12-16,2016 겨울,12,-8.4,2016
2016-12-17,2016 겨울,12,0.6,2016
2016-12-18,2016 겨울,12,3.9,2016
2016-12-19,2016 겨울,12,5.8,2016
2016-12-20,2016 겨울,12,7.4,2016
2016-12-21,2016 겨울,12,5.8,2016
2016-12-22,2016 겨울,12,3.7,2016
2016-12-23,2016 겨울,12,-5.8,2016
2016-12-24,2016 겨울,12,-4.6,2016
2016-12-25,2016 겨울,12,-0.8,2016
2016-12-26,2016 겨울,12,1.9,2016
2016-12-27,2016 겨울,12,-5.4,2016
2016-12-28,2016 겨울,12,-5.6,2016
2016-12-29,2016 겨울,12,-7.5,2016
2016-12-30,2016 겨울,12,-5.2,2016
2016-12-31,2016 겨울,12,-1,2016
2017-01-01,2016 겨울,1,1.1,2017
2017-01-02,2016 겨울,1,3.9,2017
2017-01-03,2016 겨울,1,0.7,2017
2017-01-04,2016 겨울,1,3.2,2017
2017-01-05,2016 겨울,1,1.5,2017
2017-01-06,2016 겨울,1,4.2,2017
2017-01-07,2016 겨울,1,3.7,2017
2017-01-08,2016 겨울,1,5,2017
2017-01-09,2016 겨울,1,-0.7,2017
2017-01-10,2016 겨울,1,-6.5,2017
2017-01-11,2016 겨울,1,-6.5,2017
2017-01-12,2016 겨울,1,-4.9,2017
2017-01-13,2016 겨울,1,-9.1,2017
2017-01-14,2016 겨울,1,-13.6,2017
2017-01-15,2016 겨울,1,-10.2,2017
2017-01-16,2016 겨울,1,-4.9,2017
2017-01-17,2016 겨울,1,-3.5,2017
2017-01-18,2016 겨울,1,-1.3,2017
2017-01-19,2016 겨울,1,-2.5,2017
2017-01-20,2016 겨울,1,-7.1,2017
2017-01-21,2016 겨울,1,-7.5,2017
2017-01-22,2016 겨울,1,-12.6,2017
2017-01-23,2016 겨울,1,-12.5,2017
2017-01-24,2016 겨울,1,-9.7,2017
2017-01-25,2016 겨울,1,-6.8,2017
2017-01-26,2016 겨울,1,-4.4,2017
2017-01-27,2016 겨울,1,-5.4,2017
2017-01-28,2016 겨울,1,-4.1,2017
2017-01-29,2016 겨울,1,-0.5,2017
2017-01-30,2016 겨울,1,-8.5,2017
2017-01-31,2016 겨울,1,-7.3,2017
2017-02-01,2016 겨울,2,-6.4,2017
2017-02-02,2016 겨울,2,-6.5,2017
2017-02-03,2016 겨울,2,0.5,2017
2017-02-04,2016 겨울,2,-0.5,2017
2017-02-05,2016 겨울,2,-0.3,2017
2017-02-06,2016 겨울,2,-4.9,2017
2017-02-07,2016 겨울,2,-3.5,2017
2017-02-08,2016 겨울,2,-4.2,2017
2017-02-09,2016 겨울,2,-9.5,2017
2017-02-10,2016 겨울,2,-11.8,2017
2017-02-11,2016 겨울,2,-8.3,2017
2017-02-12,2016 겨울,2,-4.4,2017
2017-02-13,2016 겨울,2,-1.2,2017
2017-02-14,2016 겨울,2,-2,2017
2017-02-15,2016 겨울,2,0.8,2017
2017-02-16,2016 겨울,2,4.1,2017
2017-02-17,2016 겨울,2,-1.3,2017
2017-02-18,2016 겨울,2,-6.1,2017
2017-02-19,2016 겨울,2,0,2017
2017-02-20,2016 겨울,2,-4.7,2017
2017-02-21,2016 겨울,2,-2.5,2017
2017-02-22,2016 겨울,2,-0.4,2017
2017-02-23,2016 겨울,2,-5,2017
2017-02-24,2016 겨울,2,-3.7,2017
2017-02-25,2016 겨울,2,0.9,2017
2017-02-26,2016 겨울,2,2.3,2017
2017-02-27,2016 겨울,2,2.7,2017
2017-02-28,2016 겨울,2,4.2,2017
2017-12-01,2017 겨울,12,-3.6,2017
2017-12-02,2017 겨울,12,-0.1,2017
2017-12-03,2017 겨울,12,4,2017
2017-12-04,2017 겨울,12,-3.7,2017
2017-12-05,2017 겨울,12,-6.1,2017
2017-12-06,2017 겨울,12,-0.2,2017
2017-12-07,2017 겨울,12,-0.3,2017
2017-12-08,2017 겨울,12,-5.7,2017
2017-12-09,2017 겨울,12,-1.2,2017
2017-12-10,2017 겨울,12,-0.1,2017
2017-12-11,2017 겨울,12,-10.9,2017
2017-12-12,2017 겨울,12,-12.3,2017
2017-12-13,2017 겨울,12,-11,2017
2017-12-14,2017 겨울,12,-6.9,2017
2017-12-15,2017 겨울,12,-3.7,2017
2017-12-16,2017 겨울,12,-9.2,2017
2017-12-17,2017 겨울,12,-9.6,2017
2017-12-18,2017 겨울,12,-2.4,2017
2017-12-19,2017 겨울,12,-6.2,2017
2017-12-20,2017 겨울,12,-4.6,2017
2017-12-21,2017 겨울,12,-1.5,2017
2017-12-22,2017 겨울,12,2.6,2017
2017-12-23,2017 겨울,12,5.9,2017
2017-12-24,2017 겨울,12,2.2,2017
2017-12-25,2017 겨울,12,-5.3,2017
2017-12-26,2017 겨울,12,-6.3,2017
2017-12-27,2017 겨울,12,-9.7,2017
2017-12-28,2017 겨울,12,-3.7,2017
2017-12-29,2017 겨울,12,1.6,2017
2017-12-30,2017 겨울,12,1.2,2017
2017-12-31,2017 겨울,12,-2.1,2017
2018-01-01,2017 겨울,1,-2.1,2018
2018-01-02,2017 겨울,1,-3.1,2018
2018-01-03,2017 겨울,1,-7.1,2018
2018-01-04,2017 겨울,1,-6.1,2018
2018-01-05,2017 겨울,1,-4.3,2018
2018-01-06,2017 겨울,1,-3.9,2018
2018-01-07,2017 겨울,1,-1.4,2018
2018-01-08,2017 겨울,1,0.2,2018
2018-01-09,2017 겨울,1,-7.3,2018
2018-01-10,2017 겨울,1,-10.9,2018
2018-01-11,2017 겨울,1,-15.4,2018
2018-01-12,2017 겨울,1,-13.4,2018
2018-01-13,2017 겨울,1,-4.7,2018
2018-01-14,2017 겨울,1,-0.4,2018
2018-01-15,2017 겨울,1,4,2018
2018-01-16,2017 겨울,1,3.2,2018
2018-01-17,2017 겨울,1,4.1,2018
2018-01-18,2017 겨울,1,0.9,2018
2018-01-19,2017 겨울,1,-0.2,2018
2018-01-20,2017 겨울,1,1.3,2018
2018-01-21,2017 겨울,1,-0.1,2018
2018-01-22,2017 겨울,1,-0.6,2018
2018-01-23,2017 겨울,1,-16.8,2018
2018-01-24,2017 겨울,1,-20,2018
2018-01-25,2017 겨울,1,-19.3,2018
2018-01-26,2017 겨울,1,-19.9,2018
2018-01-27,2017 겨울,1,-12,2018
2018-01-28,2017 겨울,1,-9.7,2018
2018-01-29,2017 겨울,1,-12.1,2018
2018-01-30,2017 겨울,1,-6.8,2018
2018-01-31,2017 겨울,1,-3.8,2018
2018-02-01,2017 겨울,2,-5.5,2018
2018-02-02,2017 겨울,2,-4,2018
2018-02-03,2017 겨울,2,-11.7,2018
2018-02-04,2017 겨울,2,-14.3,2018
2018-02-05,2017 겨울,2,-13.8,2018
2018-02-06,2017 겨울,2,-15,2018
2018-02-07,2017 겨울,2,-10.2,2018
2018-02-08,2017 겨울,2,-5.2,2018
2018-02-09,2017 겨울,2,-0.4,2018
2018-02-10,2017 겨울,2,-2.6,2018
2018-02-11,2017 겨울,2,-9.8,2018
2018-02-12,2017 겨울,2,-9.6,2018
2018-02-13,2017 겨울,2,-3.7,2018
2018-02-14,2017 겨울,2,2.1,2018
2018-02-15,2017 겨울,2,-2.7,2018
2018-02-16,2017 겨울,2,-3,2018
2018-02-17,2017 겨울,2,-6.2,2018
2018-02-18,2017 겨울,2,-1.5,2018
2018-02-19,2017 겨울,2,0.9,2018
2018-02-20,2017 겨울,2,-1,2018
2018-02-21,2017 겨울,2,-3.2,2018
2018-02-22,2017 겨울,2,-0.4,2018
2018-02-23,2017 겨울,2,2.8,2018
2018-02-24,2017 겨울,2,1,2018
2018-02-25,2017 겨울,2,0.9,2018
2018-02-26,2017 겨울,2,2.3,2018
2018-02-27,2017 겨울,2,3.9,2018
2018-02-28,2017 겨울,2,3.5,2018
2018-12-01,2018 겨울,12,5.3,2018
2018-12-02,2018 겨울,12,7.5,2018
2018-12-03,2018 겨울,12,11.3,2018
2018-12-04,2018 겨울,12,6.3,2018
2018-12-05,2018 겨울,12,-1.3,2018
2018-12-06,2018 겨울,12,1.3,2018
2018-12-07,2018 겨울,12,-11.7,2018
2018-12-08,2018 겨울,12,-11.7,2018
2018-12-09,2018 겨울,12,-9.7,2018
2018-12-10,2018 겨울,12,-3.1,2018
2018-12-11,2018 겨울,12,-0.5,2018
2018-12-12,2018 겨울,12,-4.1,2018
2018-12-13,2018 겨울,12,-3.4,2018
2018-12-14,2018 겨울,12,-6.3,2018
2018-12-15,2018 겨울,12,-3.2,2018
2018-12-16,2018 겨울,12,-0.4,2018
2018-12-17,2018 겨울,12,0.3,2018
2018-12-18,2018 겨울,12,1.6,2018
2018-12-19,2018 겨울,12,3.7,2018
2018-12-20,2018 겨울,12,3.4,2018
2018-12-21,2018 겨울,12,4.9,2018
2018-12-22,2018 겨울,12,6.6,2018
2018-12-23,2018 겨울,12,0.8,2018
2018-12-24,2018 겨울,12,-4,2018
2018-12-25,2018 겨울,12,-0.5,2018
2018-12-26,2018 겨울,12,-3.6,2018
2018-12-27,2018 겨울,12,-15.2,2018
2018-12-28,2018 겨울,12,-15.2,2018
2018-12-29,2018 겨울,12,-11.8,2018
2018-12-30,2018 겨울,12,-8,2018
2018-12-31,2018 겨울,12,-6.5,2018
2019-01-01,2018 겨울,1,-7.1,2019
2019-01-02,2018 겨울,1,-6.5,2019
2019-01-03,2018 겨울,1,-4.5,2019
2019-01-04,2018 겨울,1,-1.9,2019
2019-01-05,2018 겨울,1,-4.9,2019
2019-01-06,2018 겨울,1,-3.8,2019
2019-01-07,2018 겨울,1,-2.9,2019
2019-01-08,2018 겨울,1,-5.7,2019
2019-01-09,2018 겨울,1,-6.2,2019
2019-01-10,2018 겨울,1,-2.4,2019
2019-01-11,2018 겨울,1,2.3,2019
2019-01-12,2018 겨울,1,2.4,2019
2019-01-13,2018 겨울,1,0.6,2019
2019-01-14,2018 겨울,1,1,2019
2019-01-15,2018 겨울,1,-3.7,2019
2019-01-16,2018 겨울,1,-8.8,2019
2019-01-17,2018 겨울,1,-1.8,2019
2019-01-18,2018 겨울,1,-0.3,2019
2019-01-19,2018 겨울,1,3,2019
2019-01-20,2018 겨울,1,-3.8,2019
2019-01-21,2018 겨울,1,-2.9,2019
2019-01-22,2018 겨울,1,0.6,2019
2019-01-23,2018 겨울,1,0.8,2019
2019-01-24,2018 겨울,1,-1.2,2019
2019-01-25,2018 겨울,1,-3.5,2019
2019-01-26,2018 겨울,1,-5.4,2019
2019-01-27,2018 겨울,1,-2,2019
2019-01-28,2018 겨울,1,-1.1,2019
2019-01-29,2018 겨울,1,-1.3,2019
2019-01-30,2018 겨울,1,0.7,2019
2019-01-31,2018 겨울,1,-4.8,2019
2019-02-01,2018 겨울,2,-4,2019
2019-02-02,2018 겨울,2,0.9,2019
2019-02-03,2018 겨울,2,2.4,2019
2019-02-04,2018 겨울,2,-2.2,2019
2019-02-05,2018 겨울,2,2.2,2019
2019-02-06,2018 겨울,2,4.2,2019
2019-02-07,2018 겨울,2,-4.4,2019
2019-02-08,2018 겨울,2,-9.4,2019
2019-02-09,2018 겨울,2,-8.9,2019
2019-02-10,2018 겨울,2,-7.1,2019
2019-02-11,2018 겨울,2,-5.6,2019
2019-02-12,2018 겨울,2,-2.2,2019
2019-02-13,2018 겨울,2,-4.6,2019
2019-02-14,2018 겨울,2,-1.5,2019
2019-02-15,2018 겨울,2,-2.4,2019
2019-02-16,2018 겨울,2,-5.5,2019
2019-02-17,2018 겨울,2,-3.7,2019
2019-02-18,2018 겨울,2,-0.2,2019
2019-02-19,2018 겨울,2,0.7,2019
2019-02-20,2018 겨울,2,0.2,2019
2019-02-21,2018 겨울,2,1.5,2019
2019-02-22,2018 겨울,2,3.3,2019
2019-02-23,2018 겨울,2,6.5,2019
2019-02-24,2018 겨울,2,5.8,2019
2019-02-25,2018 겨울,2,3.3,2019
2019-02-26,2018 겨울,2,4.1,2019
2019-02-27,2018 겨울,2,7.7,2019
2019-02-28,2018 겨울,2,5.9,2019
