date,Year,Month,heatindex,year
2000-08-31,2000 여름,8,25.44,2000
2001-06-01,2001 여름,6,18.74,2001
2001-06-02,2001 여름,6,21.78,2001
2001-06-03,2001 여름,6,23.58,2001
2001-06-04,2001 여름,6,22.64,2001
2001-06-05,2001 여름,6,20.82,2001
2001-06-06,2001 여름,6,22.77,2001
2001-06-07,2001 여름,6,25.02,2001
2001-06-08,2001 여름,6,24.91,2001
2001-06-09,2001 여름,6,24.49,2001
2001-06-10,2001 여름,6,25.76,2001
2001-06-11,2001 여름,6,24.2,2001
2001-06-12,2001 여름,6,22.32,2001
2001-06-13,2001 여름,6,21.25,2001
2001-06-14,2001 여름,6,22.43,2001
2001-06-15,2001 여름,6,22.24,2001
2001-06-16,2001 여름,6,21.87,2001
2001-06-17,2001 여름,6,23.68,2001
2001-06-18,2001 여름,6,20.27,2001
2001-06-19,2001 여름,6,21.58,2001
2001-06-20,2001 여름,6,22.94,2001
2001-06-21,2001 여름,6,22.31,2001
2001-06-22,2001 여름,6,21.89,2001
2001-06-23,2001 여름,6,21.58,2001
2001-06-24,2001 여름,6,20.49,2001
2001-06-25,2001 여름,6,22.48,2001
2001-06-26,2001 여름,6,22.31,2001
2001-06-27,2001 여름,6,21.52,2001
2001-06-28,2001 여름,6,23.59,2001
2001-06-29,2001 여름,6,22.84,2001
2001-06-30,2001 여름,6,21.34,2001
2001-07-01,2001 여름,7,24.85,2001
2001-07-02,2001 여름,7,30.14,2001
2001-07-03,2001 여름,7,25.13,2001
2001-07-04,2001 여름,7,26.16,2001
2001-07-05,2001 여름,7,23.7,2001
2001-07-06,2001 여름,7,25.89,2001
2001-07-07,2001 여름,7,25.97,2001
2001-07-08,2001 여름,7,25.16,2001
2001-07-09,2001 여름,7,24.96,2001
2001-07-10,2001 여름,7,21.95,2001
2001-07-11,2001 여름,7,24.57,2001
2001-07-12,2001 여름,7,26.61,2001
2001-07-13,2001 여름,7,26.53,2001
2001-07-14,2001 여름,7,24.73,2001
2001-07-15,2001 여름,7,23.28,2001
2001-07-16,2001 여름,7,25.28,2001
2001-07-17,2001 여름,7,26.48,2001
2001-07-18,2001 여름,7,26.4,2001
2001-07-19,2001 여름,7,26.33,2001
2001-07-20,2001 여름,7,26.29,2001
2001-07-21,2001 여름,7,25.96,2001
2001-07-22,2001 여름,7,26.3,2001
2001-07-23,2001 여름,7,25.92,2001
2001-07-24,2001 여름,7,26.06,2001
2001-07-25,2001 여름,7,30.56,2001
2001-07-26,2001 여름,7,31.99,2001
2001-07-27,2001 여름,7,30.48,2001
2001-07-28,2001 여름,7,30.96,2001
2001-07-29,2001 여름,7,25.16,2001
2001-07-30,2001 여름,7,25.31,2001
2001-07-31,2001 여름,7,25.79,2001
2001-08-01,2001 여름,8,29.61,2001
2001-08-02,2001 여름,8,32.54,2001
2001-08-03,2001 여름,8,32.63,2001
2001-08-04,2001 여름,8,33.65,2001
2001-08-05,2001 여름,8,29.26,2001
2001-08-06,2001 여름,8,30.94,2001
2001-08-07,2001 여름,8,29.93,2001
2001-08-08,2001 여름,8,26.45,2001
2001-08-09,2001 여름,8,25.39,2001
2001-08-10,2001 여름,8,26.41,2001
2001-08-11,2001 여름,8,25.68,2001
2001-08-12,2001 여름,8,23.87,2001
2001-08-13,2001 여름,8,21.52,2001
2001-08-14,2001 여름,8,24.65,2001
2001-08-15,2001 여름,8,25.16,2001
2001-08-16,2001 여름,8,31.41,2001
2001-08-17,2001 여름,8,33.3,2001
2001-08-18,2001 여름,8,31.03,2001
2001-08-19,2001 여름,8,29.53,2001
2001-08-20,2001 여름,8,29.36,2001
2001-08-21,2001 여름,8,29.7,2001
2001-08-22,2001 여름,8,28.64,2001
2001-08-23,2001 여름,8,26.55,2001
2001-08-24,2001 여름,8,26.5,2001
2001-08-25,2001 여름,8,25.4,2001
2001-08-26,2001 여름,8,25.58,2001
2001-08-27,2001 여름,8,25.69,2001
2001-08-28,2001 여름,8,25.1,2001
2001-08-29,2001 여름,8,23.48,2001
2001-08-30,2001 여름,8,24.06,2001
2001-08-31,2001 여름,8,24.95,2001
2002-06-01,2002 여름,6,20.2,2002
2002-06-02,2002 여름,6,22.5,2002
2002-06-03,2002 여름,6,23.42,2002
2002-06-04,2002 여름,6,22.45,2002
2002-06-05,2002 여름,6,24.93,2002
2002-06-06,2002 여름,6,25.97,2002
2002-06-07,2002 여름,6,25.55,2002
2002-06-08,2002 여름,6,22.1,2002
2002-06-09,2002 여름,6,22.7,2002
2002-06-10,2002 여름,6,22.51,2002
2002-06-11,2002 여름,6,21.82,2002
2002-06-12,2002 여름,6,18.6,2002
2002-06-13,2002 여름,6,19.88,2002
2002-06-14,2002 여름,6,20.33,2002
2002-06-15,2002 여름,6,20.63,2002
2002-06-16,2002 여름,6,22.24,2002
2002-06-17,2002 여름,6,23.08,2002
2002-06-18,2002 여름,6,23.68,2002
2002-06-19,2002 여름,6,22.27,2002
2002-06-20,2002 여름,6,22.2,2002
2002-06-21,2002 여름,6,23.53,2002
2002-06-22,2002 여름,6,23.78,2002
2002-06-23,2002 여름,6,18.43,2002
2002-06-24,2002 여름,6,16.38,2002
2002-06-25,2002 여름,6,19.82,2002
2002-06-26,2002 여름,6,20.78,2002
2002-06-27,2002 여름,6,21.73,2002
2002-06-28,2002 여름,6,23.34,2002
2002-06-29,2002 여름,6,25.65,2002
2002-06-30,2002 여름,6,26.24,2002
2002-07-01,2002 여름,7,25.02,2002
2002-07-02,2002 여름,7,24.29,2002
2002-07-03,2002 여름,7,25.88,2002
2002-07-04,2002 여름,7,29.03,2002
2002-07-05,2002 여름,7,23.81,2002
2002-07-06,2002 여름,7,21.33,2002
2002-07-07,2002 여름,7,22.58,2002
2002-07-08,2002 여름,7,24.11,2002
2002-07-09,2002 여름,7,25.17,2002
2002-07-10,2002 여름,7,26.18,2002
2002-07-11,2002 여름,7,25.34,2002
2002-07-12,2002 여름,7,25.34,2002
2002-07-13,2002 여름,7,25.17,2002
2002-07-14,2002 여름,7,23.47,2002
2002-07-15,2002 여름,7,25.65,2002
2002-07-16,2002 여름,7,24.7,2002
2002-07-17,2002 여름,7,24.4,2002
2002-07-18,2002 여름,7,24.68,2002
2002-07-19,2002 여름,7,21.15,2002
2002-07-20,2002 여름,7,23.25,2002
2002-07-21,2002 여름,7,25.6,2002
2002-07-22,2002 여름,7,24.6,2002
2002-07-23,2002 여름,7,22.34,2002
2002-07-24,2002 여름,7,25.16,2002
2002-07-25,2002 여름,7,30.32,2002
2002-07-26,2002 여름,7,29.83,2002
2002-07-27,2002 여름,7,31.4,2002
2002-07-28,2002 여름,7,32.81,2002
2002-07-29,2002 여름,7,30.81,2002
2002-07-30,2002 여름,7,26.64,2002
2002-07-31,2002 여름,7,26.02,2002
2002-08-01,2002 여름,8,25.95,2002
2002-08-02,2002 여름,8,25.99,2002
2002-08-03,2002 여름,8,25.77,2002
2002-08-04,2002 여름,8,25.59,2002
2002-08-05,2002 여름,8,29.34,2002
2002-08-06,2002 여름,8,22.82,2002
2002-08-07,2002 여름,8,21.06,2002
2002-08-08,2002 여름,8,24.93,2002
2002-08-09,2002 여름,8,25.45,2002
2002-08-10,2002 여름,8,21.83,2002
2002-08-11,2002 여름,8,20.26,2002
2002-08-12,2002 여름,8,20.62,2002
2002-08-13,2002 여름,8,22.94,2002
2002-08-14,2002 여름,8,23.1,2002
2002-08-15,2002 여름,8,24,2002
2002-08-16,2002 여름,8,23.91,2002
2002-08-17,2002 여름,8,22.95,2002
2002-08-18,2002 여름,8,24.53,2002
2002-08-19,2002 여름,8,22.6,2002
2002-08-20,2002 여름,8,24.39,2002
2002-08-21,2002 여름,8,24.44,2002
2002-08-22,2002 여름,8,22.86,2002
2002-08-23,2002 여름,8,24.56,2002
2002-08-24,2002 여름,8,25.62,2002
2002-08-25,2002 여름,8,25.23,2002
2002-08-26,2002 여름,8,26.47,2002
2002-08-27,2002 여름,8,24.39,2002
2002-08-28,2002 여름,8,25.47,2002
2002-08-29,2002 여름,8,30.4,2002
2002-08-30,2002 여름,8,25.95,2002
2002-08-31,2002 여름,8,22.61,2002
2003-06-01,2003 여름,6,23.63,2003
2003-06-02,2003 여름,6,22.61,2003
2003-06-03,2003 여름,6,22.08,2003
2003-06-04,2003 여름,6,21.71,2003
2003-06-05,2003 여름,6,22.4,2003
2003-06-06,2003 여름,6,18.9,2003
2003-06-07,2003 여름,6,20.5,2003
2003-06-08,2003 여름,6,23.97,2003
2003-06-09,2003 여름,6,25.77,2003
2003-06-10,2003 여름,6,23.05,2003
2003-06-11,2003 여름,6,21.18,2003
2003-06-12,2003 여름,6,19.25,2003
2003-06-13,2003 여름,6,20.14,2003
2003-06-14,2003 여름,6,20.3,2003
2003-06-15,2003 여름,6,18.1,2003
2003-06-16,2003 여름,6,20.3,2003
2003-06-17,2003 여름,6,22.2,2003
2003-06-18,2003 여름,6,22.42,2003
2003-06-19,2003 여름,6,23.18,2003
2003-06-20,2003 여름,6,22.01,2003
2003-06-21,2003 여름,6,23.39,2003
2003-06-22,2003 여름,6,24.48,2003
2003-06-23,2003 여름,6,21.69,2003
2003-06-24,2003 여름,6,16.87,2003
2003-06-25,2003 여름,6,18.9,2003
2003-06-26,2003 여름,6,22.21,2003
2003-06-27,2003 여름,6,20.18,2003
2003-06-28,2003 여름,6,22.66,2003
2003-06-29,2003 여름,6,19.8,2003
2003-06-30,2003 여름,6,22.76,2003
2003-07-01,2003 여름,7,22.98,2003
2003-07-02,2003 여름,7,24.61,2003
2003-07-03,2003 여름,7,21.55,2003
2003-07-04,2003 여름,7,22.28,2003
2003-07-05,2003 여름,7,24.92,2003
2003-07-06,2003 여름,7,24.55,2003
2003-07-07,2003 여름,7,25.12,2003
2003-07-08,2003 여름,7,25.6,2003
2003-07-09,2003 여름,7,22.05,2003
2003-07-10,2003 여름,7,23.23,2003
2003-07-11,2003 여름,7,24.88,2003
2003-07-12,2003 여름,7,23.59,2003
2003-07-13,2003 여름,7,24.47,2003
2003-07-14,2003 여름,7,23.58,2003
2003-07-15,2003 여름,7,24.73,2003
2003-07-16,2003 여름,7,24.86,2003
2003-07-17,2003 여름,7,24.38,2003
2003-07-18,2003 여름,7,19.99,2003
2003-07-19,2003 여름,7,20.34,2003
2003-07-20,2003 여름,7,23.42,2003
2003-07-21,2003 여름,7,25.53,2003
2003-07-22,2003 여름,7,23.04,2003
2003-07-23,2003 여름,7,22.45,2003
2003-07-24,2003 여름,7,24.51,2003
2003-07-25,2003 여름,7,25.91,2003
2003-07-26,2003 여름,7,25.62,2003
2003-07-27,2003 여름,7,21.25,2003
2003-07-28,2003 여름,7,22.24,2003
2003-07-29,2003 여름,7,24.44,2003
2003-07-30,2003 여름,7,26.05,2003
2003-07-31,2003 여름,7,26.4,2003
2003-08-01,2003 여름,8,25.79,2003
2003-08-02,2003 여름,8,24.95,2003
2003-08-03,2003 여름,8,25.19,2003
2003-08-04,2003 여름,8,26.63,2003
2003-08-05,2003 여름,8,25.95,2003
2003-08-06,2003 여름,8,23.52,2003
2003-08-07,2003 여름,8,22.74,2003
2003-08-08,2003 여름,8,24.8,2003
2003-08-09,2003 여름,8,26.55,2003
2003-08-10,2003 여름,8,24.37,2003
2003-08-11,2003 여름,8,23.65,2003
2003-08-12,2003 여름,8,24.79,2003
2003-08-13,2003 여름,8,24.76,2003
2003-08-14,2003 여름,8,24.83,2003
2003-08-15,2003 여름,8,24.81,2003
2003-08-16,2003 여름,8,23.59,2003
2003-08-17,2003 여름,8,22.91,2003
2003-08-18,2003 여름,8,21.43,2003
2003-08-19,2003 여름,8,21.68,2003
2003-08-20,2003 여름,8,24.46,2003
2003-08-21,2003 여름,8,26.3,2003
2003-08-22,2003 여름,8,29.59,2003
2003-08-23,2003 여름,8,24.65,2003
2003-08-24,2003 여름,8,22.88,2003
2003-08-25,2003 여름,8,24.93,2003
2003-08-26,2003 여름,8,24.18,2003
2003-08-27,2003 여름,8,21.64,2003
2003-08-28,2003 여름,8,23.87,2003
2003-08-29,2003 여름,8,22.45,2003
2003-08-30,2003 여름,8,20.41,2003
2003-08-31,2003 여름,8,20.82,2003
2004-06-01,2004 여름,6,21.03,2004
2004-06-02,2004 여름,6,23.1,2004
2004-06-03,2004 여름,6,25.83,2004
2004-06-04,2004 여름,6,26.13,2004
2004-06-05,2004 여름,6,25.88,2004
2004-06-06,2004 여름,6,23.51,2004
2004-06-07,2004 여름,6,21.79,2004
2004-06-08,2004 여름,6,20.12,2004
2004-06-09,2004 여름,6,20.56,2004
2004-06-10,2004 여름,6,22.82,2004
2004-06-11,2004 여름,6,25.26,2004
2004-06-12,2004 여름,6,25.01,2004
2004-06-13,2004 여름,6,23.37,2004
2004-06-14,2004 여름,6,23.53,2004
2004-06-15,2004 여름,6,25.22,2004
2004-06-16,2004 여름,6,25.53,2004
2004-06-17,2004 여름,6,19.67,2004
2004-06-18,2004 여름,6,20.2,2004
2004-06-19,2004 여름,6,21.03,2004
2004-06-20,2004 여름,6,21.45,2004
2004-06-21,2004 여름,6,22.8,2004
2004-06-22,2004 여름,6,20.88,2004
2004-06-23,2004 여름,6,22.09,2004
2004-06-24,2004 여름,6,25.01,2004
2004-06-25,2004 여름,6,25.33,2004
2004-06-26,2004 여름,6,24.3,2004
2004-06-27,2004 여름,6,24.48,2004
2004-06-28,2004 여름,6,22.79,2004
2004-06-29,2004 여름,6,22.21,2004
2004-06-30,2004 여름,6,24.56,2004
2004-07-01,2004 여름,7,24.28,2004
2004-07-02,2004 여름,7,22.9,2004
2004-07-03,2004 여름,7,24.56,2004
2004-07-04,2004 여름,7,21.03,2004
2004-07-05,2004 여름,7,22.66,2004
2004-07-06,2004 여름,7,23.38,2004
2004-07-07,2004 여름,7,21.61,2004
2004-07-08,2004 여름,7,21.29,2004
2004-07-09,2004 여름,7,22.63,2004
2004-07-10,2004 여름,7,24,2004
2004-07-11,2004 여름,7,23.57,2004
2004-07-12,2004 여름,7,22.19,2004
2004-07-13,2004 여름,7,21.11,2004
2004-07-14,2004 여름,7,23.38,2004
2004-07-15,2004 여름,7,22.85,2004
2004-07-16,2004 여름,7,22.9,2004
2004-07-17,2004 여름,7,22.39,2004
2004-07-18,2004 여름,7,24.96,2004
2004-07-19,2004 여름,7,26.33,2004
2004-07-20,2004 여름,7,25.75,2004
2004-07-21,2004 여름,7,29.46,2004
2004-07-22,2004 여름,7,30.07,2004
2004-07-23,2004 여름,7,30.57,2004
2004-07-24,2004 여름,7,28.93,2004
2004-07-25,2004 여름,7,25.52,2004
2004-07-26,2004 여름,7,26.3,2004
2004-07-27,2004 여름,7,30.17,2004
2004-07-28,2004 여름,7,32.16,2004
2004-07-29,2004 여름,7,32.19,2004
2004-07-30,2004 여름,7,32.48,2004
2004-07-31,2004 여름,7,33.47,2004
2004-08-01,2004 여름,8,31.74,2004
2004-08-02,2004 여름,8,29.81,2004
2004-08-03,2004 여름,8,31.41,2004
2004-08-04,2004 여름,8,31.64,2004
2004-08-05,2004 여름,8,30.13,2004
2004-08-06,2004 여름,8,31.39,2004
2004-08-07,2004 여름,8,32.07,2004
2004-08-08,2004 여름,8,31.48,2004
2004-08-09,2004 여름,8,31.82,2004
2004-08-10,2004 여름,8,34.49,2004
2004-08-11,2004 여름,8,32.25,2004
2004-08-12,2004 여름,8,32.36,2004
2004-08-13,2004 여름,8,31.81,2004
2004-08-14,2004 여름,8,26.42,2004
2004-08-15,2004 여름,8,28.15,2004
2004-08-16,2004 여름,8,25.4,2004
2004-08-17,2004 여름,8,22.98,2004
2004-08-18,2004 여름,8,23.28,2004
2004-08-19,2004 여름,8,21.79,2004
2004-08-20,2004 여름,8,23.48,2004
2004-08-21,2004 여름,8,23.23,2004
2004-08-22,2004 여름,8,22.8,2004
2004-08-23,2004 여름,8,22.86,2004
2004-08-24,2004 여름,8,23.81,2004
2004-08-25,2004 여름,8,24.26,2004
2004-08-26,2004 여름,8,23.86,2004
2004-08-27,2004 여름,8,24.48,2004
2004-08-28,2004 여름,8,23.82,2004
2004-08-29,2004 여름,8,25.21,2004
2004-08-30,2004 여름,8,26.21,2004
2004-08-31,2004 여름,8,24.36,2004
2005-06-01,2005 여름,6,19.67,2005
2005-06-02,2005 여름,6,19.27,2005
2005-06-03,2005 여름,6,18.14,2005
2005-06-04,2005 여름,6,19.44,2005
2005-06-05,2005 여름,6,22.44,2005
2005-06-06,2005 여름,6,22.44,2005
2005-06-07,2005 여름,6,21.72,2005
2005-06-08,2005 여름,6,22.99,2005
2005-06-09,2005 여름,6,23.44,2005
2005-06-10,2005 여름,6,19.5,2005
2005-06-11,2005 여름,6,20.98,2005
2005-06-12,2005 여름,6,21.58,2005
2005-06-13,2005 여름,6,24.53,2005
2005-06-14,2005 여름,6,24.48,2005
2005-06-15,2005 여름,6,21.39,2005
2005-06-16,2005 여름,6,21.11,2005
2005-06-17,2005 여름,6,22.48,2005
2005-06-18,2005 여름,6,23.13,2005
2005-06-19,2005 여름,6,23.52,2005
2005-06-20,2005 여름,6,23.56,2005
2005-06-21,2005 여름,6,24.42,2005
2005-06-22,2005 여름,6,24.2,2005
2005-06-23,2005 여름,6,24.31,2005
2005-06-24,2005 여름,6,25.66,2005
2005-06-25,2005 여름,6,25.33,2005
2005-06-26,2005 여름,6,24.93,2005
2005-06-27,2005 여름,6,22.78,2005
2005-06-28,2005 여름,6,23.56,2005
2005-06-29,2005 여름,6,22.83,2005
2005-06-30,2005 여름,6,25.47,2005
2005-07-01,2005 여름,7,23.93,2005
2005-07-02,2005 여름,7,24.01,2005
2005-07-03,2005 여름,7,21.65,2005
2005-07-04,2005 여름,7,24.02,2005
2005-07-05,2005 여름,7,23.14,2005
2005-07-06,2005 여름,7,24.51,2005
2005-07-07,2005 여름,7,24.2,2005
2005-07-08,2005 여름,7,25.05,2005
2005-07-09,2005 여름,7,22.52,2005
2005-07-10,2005 여름,7,23.63,2005
2005-07-11,2005 여름,7,20.98,2005
2005-07-12,2005 여름,7,22.87,2005
2005-07-13,2005 여름,7,23.33,2005
2005-07-14,2005 여름,7,25.01,2005
2005-07-15,2005 여름,7,25.61,2005
2005-07-16,2005 여름,7,26.07,2005
2005-07-17,2005 여름,7,24.86,2005
2005-07-18,2005 여름,7,26.28,2005
2005-07-19,2005 여름,7,26.49,2005
2005-07-20,2005 여름,7,29.11,2005
2005-07-21,2005 여름,7,29.2,2005
2005-07-22,2005 여름,7,32.19,2005
2005-07-23,2005 여름,7,34.6,2005
2005-07-24,2005 여름,7,33.44,2005
2005-07-25,2005 여름,7,30.54,2005
2005-07-26,2005 여름,7,29.4,2005
2005-07-27,2005 여름,7,28.94,2005
2005-07-28,2005 여름,7,23.31,2005
2005-07-29,2005 여름,7,25.16,2005
2005-07-30,2005 여름,7,26.16,2005
2005-07-31,2005 여름,7,28.69,2005
2005-08-01,2005 여름,8,25.19,2005
2005-08-02,2005 여름,8,26.41,2005
2005-08-03,2005 여름,8,24.73,2005
2005-08-04,2005 여름,8,31.41,2005
2005-08-05,2005 여름,8,33.38,2005
2005-08-06,2005 여름,8,32.83,2005
2005-08-07,2005 여름,8,29.06,2005
2005-08-08,2005 여름,8,26.18,2005
2005-08-09,2005 여름,8,26.42,2005
2005-08-10,2005 여름,8,25.19,2005
2005-08-11,2005 여름,8,25.06,2005
2005-08-12,2005 여름,8,25.91,2005
2005-08-13,2005 여름,8,29.79,2005
2005-08-14,2005 여름,8,30.08,2005
2005-08-15,2005 여름,8,29.92,2005
2005-08-16,2005 여름,8,31.8,2005
2005-08-17,2005 여름,8,31.53,2005
2005-08-18,2005 여름,8,25.92,2005
2005-08-19,2005 여름,8,21.73,2005
2005-08-20,2005 여름,8,22.96,2005
2005-08-21,2005 여름,8,23.83,2005
2005-08-22,2005 여름,8,23.23,2005
2005-08-23,2005 여름,8,24.08,2005
2005-08-24,2005 여름,8,21.11,2005
2005-08-25,2005 여름,8,17.51,2005
2005-08-26,2005 여름,8,20.81,2005
2005-08-27,2005 여름,8,23.6,2005
2005-08-28,2005 여름,8,22.96,2005
2005-08-29,2005 여름,8,24.57,2005
2005-08-30,2005 여름,8,24.19,2005
2005-08-31,2005 여름,8,25.4,2005
2006-06-01,2006 여름,6,22.64,2006
2006-06-02,2006 여름,6,25.6,2006
2006-06-03,2006 여름,6,23.65,2006
2006-06-04,2006 여름,6,20.89,2006
2006-06-05,2006 여름,6,21.25,2006
2006-06-06,2006 여름,6,21.85,2006
2006-06-07,2006 여름,6,21.84,2006
2006-06-08,2006 여름,6,20.5,2006
2006-06-09,2006 여름,6,20.68,2006
2006-06-10,2006 여름,6,17.7,2006
2006-06-11,2006 여름,6,16.77,2006
2006-06-12,2006 여름,6,20.85,2006
2006-06-13,2006 여름,6,23.52,2006
2006-06-14,2006 여름,6,19.2,2006
2006-06-15,2006 여름,6,18.71,2006
2006-06-16,2006 여름,6,21.11,2006
2006-06-17,2006 여름,6,22.31,2006
2006-06-18,2006 여름,6,21.59,2006
2006-06-19,2006 여름,6,22.52,2006
2006-06-20,2006 여름,6,22.63,2006
2006-06-21,2006 여름,6,19.39,2006
2006-06-22,2006 여름,6,22.42,2006
2006-06-23,2006 여름,6,23.9,2006
2006-06-24,2006 여름,6,24.27,2006
2006-06-25,2006 여름,6,24.78,2006
2006-06-26,2006 여름,6,20.51,2006
2006-06-27,2006 여름,6,21.04,2006
2006-06-28,2006 여름,6,23.56,2006
2006-06-29,2006 여름,6,24.91,2006
2006-06-30,2006 여름,6,23.28,2006
2006-07-01,2006 여름,7,22.63,2006
2006-07-02,2006 여름,7,22.84,2006
2006-07-03,2006 여름,7,24.08,2006
2006-07-04,2006 여름,7,22.65,2006
2006-07-05,2006 여름,7,21.54,2006
2006-07-06,2006 여름,7,21.05,2006
2006-07-07,2006 여름,7,22.79,2006
2006-07-08,2006 여름,7,25.22,2006
2006-07-09,2006 여름,7,25.76,2006
2006-07-10,2006 여름,7,23.97,2006
2006-07-11,2006 여름,7,24.61,2006
2006-07-12,2006 여름,7,23.67,2006
2006-07-13,2006 여름,7,25.02,2006
2006-07-14,2006 여름,7,29.73,2006
2006-07-15,2006 여름,7,24.62,2006
2006-07-16,2006 여름,7,18.87,2006
2006-07-17,2006 여름,7,19.28,2006
2006-07-18,2006 여름,7,19.04,2006
2006-07-19,2006 여름,7,21.48,2006
2006-07-20,2006 여름,7,21.97,2006
2006-07-21,2006 여름,7,21.79,2006
2006-07-22,2006 여름,7,23.49,2006
2006-07-23,2006 여름,7,23.31,2006
2006-07-24,2006 여름,7,23.48,2006
2006-07-25,2006 여름,7,24.66,2006
2006-07-26,2006 여름,7,22.27,2006
2006-07-27,2006 여름,7,20.94,2006
2006-07-28,2006 여름,7,21.7,2006
2006-07-29,2006 여름,7,24.29,2006
2006-07-30,2006 여름,7,26.08,2006
2006-07-31,2006 여름,7,26.45,2006
2006-08-01,2006 여름,8,29.81,2006
2006-08-02,2006 여름,8,30.5,2006
2006-08-03,2006 여름,8,31.18,2006
2006-08-04,2006 여름,8,32.71,2006
2006-08-05,2006 여름,8,32.5,2006
2006-08-06,2006 여름,8,30.73,2006
2006-08-07,2006 여름,8,29.6,2006
2006-08-08,2006 여름,8,31.91,2006
2006-08-09,2006 여름,8,32.89,2006
2006-08-10,2006 여름,8,30.74,2006
2006-08-11,2006 여름,8,28.18,2006
2006-08-12,2006 여름,8,29.44,2006
2006-08-13,2006 여름,8,31.77,2006
2006-08-14,2006 여름,8,33.38,2006
2006-08-15,2006 여름,8,32.64,2006
2006-08-16,2006 여름,8,32.42,2006
2006-08-17,2006 여름,8,28.82,2006
2006-08-18,2006 여름,8,26.5,2006
2006-08-19,2006 여름,8,25,2006
2006-08-20,2006 여름,8,23.35,2006
2006-08-21,2006 여름,8,28.16,2006
2006-08-22,2006 여름,8,29.97,2006
2006-08-23,2006 여름,8,28.9,2006
2006-08-24,2006 여름,8,28.53,2006
2006-08-25,2006 여름,8,25.17,2006
2006-08-26,2006 여름,8,25.28,2006
2006-08-27,2006 여름,8,24.25,2006
2006-08-28,2006 여름,8,25.44,2006
2006-08-29,2006 여름,8,23.82,2006
2006-08-30,2006 여름,8,25.17,2006
